source_file,calculation_group,calculation_type,status,R_A,state,energy_Ha,spin_S,multiplicity,alpha,beta,coefficient,weight,notes
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,1,-106.770235531000,0.000,1.000,01010000000000000000000001000,11100000000000000000000000000,-0.08513050,0.00724720,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,-0.66663670,0.44440449,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,0.66663670,0.44440449,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,0.10758730,0.01157503,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,-0.10758730,0.01157503,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,0.09886130,0.00977356,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,-0.09886130,0.00977356,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11010000000000000000000000000,10100000000000000000000000100,0.09091590,0.00826570,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11010000000000000000000000000,01100000000000000000000001000,-0.09091590,0.00826570,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,10100000000000000000000000100,11010000000000000000000000000,-0.09091590,0.00826570,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,01100000000000000000000001000,11010000000000000000000000000,0.09091590,0.00826570,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,01010000000000000000000001000,11100000000000000000000000000,-0.08519030,0.00725739,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,10010000000000000000000000100,11100000000000000000000000000,0.08519030,0.00725739,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11100000000000000000000000000,01010000000000000000000001000,0.08519030,0.00725739,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,2,-106.770218208000,1.000,3.000,11100000000000000000000000000,10010000000000000000000000100,-0.08519030,0.00725739,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_7_50.out,single_points_properties,single_point,normal,7.500000,3,-106.757452507100,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,0.98590650,0.97201163,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.66828840,0.44660939,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.66828840,0.44660939,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,-0.10125610,0.01025280,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11000000000000000000000000010,11010000000000000000000000000,-0.10125610,0.01025280,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,0.09621550,0.00925742,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,0.09621550,0.00925742,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11010000000000000000000000000,10100000000000000000000000100,0.09131180,0.00833784,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,0.09131180,0.00833784,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11010000000000000000000000000,01100000000000000000000001000,-0.09131170,0.00833783,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,01100000000000000000000001000,11010000000000000000000000000,-0.09131170,0.00833783,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,10010000000000000000000000100,11100000000000000000000000000,0.08557060,0.00732233,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11100000000000000000000000000,10010000000000000000000000100,0.08557060,0.00732233,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,01010000000000000000000001000,11100000000000000000000000000,-0.08557050,0.00732231,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,0.000,1.000,11100000000000000000000000000,01010000000000000000000001000,-0.08557050,0.00732231,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,-0.66846470,0.44684506,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,0.66846470,0.44684506,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,-0.10127020,0.01025565,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,0.10127020,0.01025565,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,0.09619540,0.00925355,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,-0.09619540,0.00925355,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,10100000000000000000000000100,11010000000000000000000000000,0.09132950,0.00834108,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11010000000000000000000000000,10100000000000000000000000100,-0.09132950,0.00834108,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,01100000000000000000000001000,11010000000000000000000000000,-0.09132940,0.00834106,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11010000000000000000000000000,01100000000000000000000001000,0.09132940,0.00834106,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11100000000000000000000000000,10010000000000000000000000100,0.08558750,0.00732522,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,10010000000000000000000000100,11100000000000000000000000000,-0.08558750,0.00732522,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,11100000000000000000000000000,01010000000000000000000001000,-0.08558750,0.00732522,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,1.000,3.000,01010000000000000000000001000,11100000000000000000000000000,0.08558750,0.00732522,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,3,-106.752974046600,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.98684980,0.97387253,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,0.66911830,0.44771930,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,0.66911830,0.44771930,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,0.10178990,0.01036118,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11000000000000000000000000010,11010000000000000000000000000,0.10178990,0.01036118,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11010000000000000000000000000,10100000000000000000000001000,-0.09147170,0.00836707,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11010000000000000000000000000,01100000000000000000000000100,0.09147170,0.00836707,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,10100000000000000000000001000,11010000000000000000000000000,-0.09147170,0.00836707,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,01100000000000000000000000100,11010000000000000000000000000,0.09147170,0.00836707,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.09109590,0.00829846,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.09109590,0.00829846,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,01010000000000000000000000100,11100000000000000000000000000,0.08572390,0.00734859,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,10010000000000000000000001000,11100000000000000000000000000,-0.08572390,0.00734859,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11100000000000000000000000000,01010000000000000000000000100,0.08572390,0.00734859,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,0.000,1.000,11100000000000000000000000000,10010000000000000000000001000,-0.08572390,0.00734859,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,-0.66920880,0.44784042,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,0.66920880,0.44784042,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,-0.10179640,0.01036251,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,0.10179640,0.01036251,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,01100000000000000000000000100,11010000000000000000000000000,-0.09148070,0.00836872,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,10100000000000000000000001000,11010000000000000000000000000,0.09148070,0.00836872,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11010000000000000000000000000,01100000000000000000000000100,0.09148070,0.00836872,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11010000000000000000000000000,10100000000000000000000001000,-0.09148070,0.00836872,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,0.09108660,0.00829677,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,-0.09108660,0.00829677,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11100000000000000000000000000,10010000000000000000000001000,0.08573260,0.00735008,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,11100000000000000000000000000,01010000000000000000000000100,-0.08573260,0.00735008,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,10010000000000000000000001000,11100000000000000000000000000,-0.08573260,0.00735008,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,1.000,3.000,01010000000000000000000000100,11100000000000000000000000000,0.08573260,0.00735008,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,3,-106.750944209200,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.98701690,0.97420236,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.66981290,0.44864932,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.66981290,0.44864932,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11010000000000000000000000000,11000000000000000000000001000,-0.10208660,0.01042167,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11000000000000000000000001000,11010000000000000000000000000,-0.10208660,0.01042167,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11010000000000000000000000000,10100000000000000000000000010,0.09160490,0.00839146,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,10100000000000000000000000010,11010000000000000000000000000,0.09160490,0.00839146,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11010000000000000000000000000,01100000000000000000000000100,-0.09160480,0.00839144,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,01100000000000000000000000100,11010000000000000000000000000,-0.09160480,0.00839144,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,0.08633760,0.00745418,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,0.08633760,0.00745418,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,10010000000000000000000000010,11100000000000000000000000000,0.08585150,0.00737048,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11100000000000000000000000000,10010000000000000000000000010,0.08585150,0.00737048,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,01010000000000000000000000100,11100000000000000000000000000,-0.08585140,0.00737046,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,0.000,1.000,11100000000000000000000000000,01010000000000000000000000100,-0.08585140,0.00737046,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,0.66986050,0.44871309,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,-0.66986050,0.44871309,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11000000000000000000000001000,11010000000000000000000000000,0.10208960,0.01042229,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11010000000000000000000000000,11000000000000000000000001000,-0.10208960,0.01042229,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,10100000000000000000000000010,11010000000000000000000000000,-0.09160970,0.00839234,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11010000000000000000000000000,10100000000000000000000000010,0.09160970,0.00839234,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,01100000000000000000000000100,11010000000000000000000000000,0.09160960,0.00839232,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11010000000000000000000000000,01100000000000000000000000100,-0.09160960,0.00839232,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,-0.08633400,0.00745356,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,0.08633400,0.00745356,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11100000000000000000000000000,10010000000000000000000000010,-0.08585610,0.00737127,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,10010000000000000000000000010,11100000000000000000000000000,0.08585610,0.00737127,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,11100000000000000000000000000,01010000000000000000000000100,0.08585600,0.00737125,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,1.000,3.000,01010000000000000000000000100,11100000000000000000000000000,-0.08585600,0.00737125,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,3,-106.749037255800,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.98711570,0.97439741,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,0.67040740,0.44944608,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,0.67040740,0.44944608,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11010000000000000000000000000,11000000000000000000000001000,-0.10225420,0.01045592,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11000000000000000000000001000,11010000000000000000000000000,-0.10225420,0.01045592,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11010000000000000000000000000,01100000000000000000000000010,0.09171860,0.00841230,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11010000000000000000000000000,10100000000000000000000000100,-0.09171860,0.00841230,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,01100000000000000000000000010,11010000000000000000000000000,0.09171860,0.00841230,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,-0.09171860,0.00841230,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,01010000000000000000000000010,11100000000000000000000000000,0.08596030,0.00738917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,10010000000000000000000000100,11100000000000000000000000000,-0.08596030,0.00738917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11100000000000000000000000000,01010000000000000000000000010,0.08596030,0.00738917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,0.000,1.000,11100000000000000000000000000,10010000000000000000000000100,-0.08596030,0.00738917,printed_ci_coefficient_threshold_from_output
